generator_type,name,available,bus,bus_number,active_power,reactive_power,rating,active_power_limits_min,active_power_limits_max,reactive_power_limits,base_power,prime_mover_type,fuel,operation_cost,ts_column_name,status,ramp_limits,time_limits,must_run,time_at_status,power_factor,lat,lon,plant_name,ext_id
ThermalStandard,generator-349130-6757173348,true,1IP14PRSTAG2_349130,349130,881.0,176.471,956.3184616015734,420.00000000000006,881.0,"min=-180.0, max=372.00000000000006",1020.0,ST,COAL,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(1738.01, [0.0, 881.0], [8.213000000000001]), UnitSystem.NATURAL_UNITS = 2, 2.04, LinearCurve(0.0, 0.0), LinearCurve(2.8, 0.0)), 0.0, 113004.0, 0.0)",NO_TS,true,"up=15435.12, down=15435.12","up=24.0, down=12.0",false,10000.0,,38.28,-89.66,Prairie State Generating Station,2
ThermalStandard,generator-274820-9464977221,true,ELGIN EC ;2P_274820,274820,121.0,-7.771,128.08200498118381,79.0,121.0,"min=-32.0, max=42.0",148.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(226.51, [0.0, 121.0], [9.055]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 7935.0, 0.0)",NO_TS,true,"up=1113.1999999999998, down=1113.1999999999998","up=0.0, down=0.0",false,10000.0,,42.0,-88.24,Elgin Energy Center LLC,2
ThermalStandard,generator-347823-8469242723,true,1SHELBYCO_U2_347823,347823,44.0,0.522,45.354161881794255,30.0,44.0,"min=-20.999999999999996, max=11.0",71.2,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(124.1, [0.0, 44.0], [5.957999999999998]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 3036.0, 0.0)",NO_TS,true,"up=154.88, down=154.88","up=0.0, down=0.0",false,10000.0,,39.28,-88.48,Energy Shelby County,2
ThermalStandard,generator-349751-8793974356,false,1MEDINA1_349751,349751,0.0,2.66,11.803626561358165,0.0,11.5,"min=-2.66, max=2.66",14.25,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(29.59, [0.0, 11.5], [4.933]), UnitSystem.NATURAL_UNITS = 2, 2.83, LinearCurve(0.0, 0.0), LinearCurve(1.0, 0.0)), 0.0, 1106.0, 0.0)",NO_TS,false,"up=8.049999999999999, down=8.049999999999999","up=6.0, down=8.0",false,10000.0,,40.84,-89.56,Medina Valley,1
ThermalStandard,generator-347229-6696938680,true,1CONSTULN1_347229,347229,156.7,33.307,175.9400181880177,50.0,156.7,"min=0.0, max=80.0",210.0,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(370.78, [0.0, 156.7], [6.634000000000001]), UnitSystem.NATURAL_UNITS = 2, 2.56, LinearCurve(0.0, 0.0), LinearCurve(1.0, 0.0)), 0.0, 51855.6, 0.0)",NO_TS,true,"up=5142.894, down=5142.894","up=6.0, down=8.0",false,10000.0,,39.25,-88.75,Holland Energy Facility,1
ThermalStandard,generator-274800-7632269064,true,UNIV PARK;3U_274800,274800,53.2,-7.595999999999999,57.98477580365385,25.0,53.2,"min=-11.0, max=23.065",69.294,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(110.55, [0.0, 53.2], [8.668000000000001]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 3450.0, 0.0)",NO_TS,true,"up=212.8, down=212.8","up=0.0, down=0.0",false,10000.0,,41.44212038,-87.75145265,University Park South,3
ThermalStandard,generator-349752-1205792124,false,1MEDINA2_349752,349752,0.0,6.478000000000001,13.601470508735444,0.0,11.0,"min=-4.6, max=8.0",14.356,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(9.54, [0.0, 11.0], [4.644]), UnitSystem.NATURAL_UNITS = 2, 2.83, LinearCurve(0.0, 0.0), LinearCurve(1.0, 0.0)), 0.0, 316.0, 0.0)",NO_TS,false,"up=2.2, down=2.2","up=6.0, down=8.0",false,10000.0,,40.84,-89.56,Medina Valley,4
ThermalStandard,generator-350231-1606080261,true,1MARIONGEN1_350231,350231,40.1,6.505,42.27966414246926,30.0,40.1,"min=-3.7000000000000006, max=13.4",44.118,ST,COAL,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(0.0, [0.0, 40.1], [11.359]), UnitSystem.NATURAL_UNITS = 2, 1.978, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 3167.9, 0.0)",NO_TS,true,"up=0.01817852123849676, down=0.01817852123849676","up=24.0, down=12.0",false,10000.0,,37.62,-88.95,Marion,1
ThermalStandard,generator-274824-4957261114,false,ROCKFORD ;12_274824,274824,0.0,0.0,164.84489679695884,128.586,147.8,"min=-15.0, max=73.0",186.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(593.1, [0.0, 147.8], [6.667]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 10322.4, 0.0)",NO_TS,false,"up=1768.8704000000002, down=1768.8704000000002","up=0.0, down=0.0",false,10000.0,,42.23,-89.1,NRG Rockford I,12
ThermalStandard,generator-274753-6967377952,false,CRETE EC ;3U_274753,274753,0.0,0.0,97.03186280804877,0.0,75.19999999999999,"min=-22.24, max=61.32",101.8,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(256.41, [0.0, 75.19999999999999], [8.907999999999998]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 5313.0, 0.0)",NO_TS,false,"up=463.2319999999999, down=463.2319999999999","up=0.0, down=0.0",false,10000.0,,41.44,-87.63,Crete Energy Venture LLC,3
ThermalStandard,generator-276173-7559528394,false,Z2-081_276173,276173,0.0,0.0,13.3,0.0,13.3,"min=0.0, max=0.0",100.0,OT,OTHER,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(102.65143995290887, [0.0, 13.3], [10.129517763303534]), UnitSystem.NATURAL_UNITS = 2, 14.47, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 1050.7, 0.0)",NO_TS,false,"up=0.0066500000000000005, down=0.0066500000000000005","up=6.0, down=8.0",false,10000.0,,41.15,-88.86,,1
ThermalStandard,generator-274731-8775874920,true,ELWOOD EC;2P_274731,274731,150.0,36.667,154.4165434433759,110.00000000000001,150.0,"min=-7.000000000000002, max=36.667",195.3,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(362.39, [0.0, 150.0], [8.765]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 10350.0, 0.0)",NO_TS,true,"up=1800.0, down=1800.0","up=0.0, down=0.0",false,10000.0,,41.44,-88.12,Elwood Energy LLC,2
ThermalStandard,generator-349122-6042936763,true,1TILTON G1_349122,349122,46.1,0.10199999999999998,51.97316615331415,18.0,46.1,"min=-11.999999999999998, max=23.999999999999996",69.294,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(132.43, [0.0, 19.0, 36.0, 46.1], [5.45, 8.043, 8.636999999999999]), UnitSystem.NATURAL_UNITS = 2, 2.152, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 3174.0, 0.0)",NO_TS,true,"up=169.64800000000002, down=169.64800000000002","up=0.0, down=0.0",false,10000.0,,40.11,-87.65,Tilton,1
ThermalStandard,generator-274777-9443708702,false,LINCOLN  ;8U_274777,274777,0.0,0.0,89.18520056601318,0.0,77.0,"min=-19.0, max=45.0",101.8,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(205.34, [0.0, 77.0], [9.6]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 5375.1, 0.0)",NO_TS,false,"up=479.86400000000003, down=479.86400000000003","up=0.0, down=0.0",false,10000.0,,41.39,-87.94,Lincoln Generating Facility,8
ThermalStandard,generator-351025-9064952634,true,JOPPA #5_351025,351025,125.00000000000001,41.614,211.8041548223264,10.000000000000002,181.00000000000003,"min=0.0, max=110.00000000000001",176.47,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(297.19, [0.0, 57.0, 181.00000000000003], [7.166, 10.174]), UnitSystem.NATURAL_UNITS = 2, 1.768, LinearCurve(0.0, 0.0), LinearCurve(2.8, 0.0)), 0.0, 23349.0, 0.0)",NO_TS,true,"up=655.2200000000001, down=655.2200000000001","up=24.0, down=12.0",false,10000.0,,37.21,-88.86,Joppa Steam,5
ThermalStandard,generator-276668-1700978904,true,AB2-070 GEN_276668,276668,34.7,-66.0,210.6086417980041,0.0,200.0,"min=-66.0, max=66.0",200.0,OT,OTHER,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(102.65143995290887, [0.0, 200.0], [10.129517763303532]), UnitSystem.NATURAL_UNITS = 2, 14.47, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 15800.0, 0.0)",NO_TS,true,"up=0.05, down=0.05","up=6.0, down=8.0",false,10000.0,,39.85,-89.34,,1
ThermalStandard,generator-274775-5757077037,false,LINCOLN  ;6U_274775,274775,0.0,0.0,89.18520056601318,0.0,77.0,"min=-19.0, max=45.0",101.8,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(220.97, [0.0, 77.0], [9.626]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 5319.9, 0.0)",NO_TS,false,"up=474.9359999999999, down=474.9359999999999","up=0.0, down=0.0",false,10000.0,,41.39,-87.94,Lincoln Generating Facility,6
ThermalStandard,generator-345506-6046484052,true,1PNKY 78_345506,345506,14.16,-2.657,43.304156844349244,0.0,34.99999999999999,"min=-27.500000000000004, max=25.5",50.9,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(26.23, [0.0, 34.99999999999999], [10.321]), UnitSystem.NATURAL_UNITS = 2, 4.369, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 2415.0, 0.0)",NO_TS,true,"up=97.99999999999997, down=97.99999999999997","up=0.0, down=0.0",false,10000.0,,38.11,-89.35,Pinckneyville,8
ThermalStandard,generator-345826-3576957615,true,1TRIGENMO_345826,345826,5.0,0.0,5.0,0.0,5.0,"min=0.0, max=0.0",8.5,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(8.5, [0.0, 5.0], [7.409999999999999]), UnitSystem.NATURAL_UNITS = 2, 2.646, LinearCurve(0.0, 0.0), LinearCurve(1.0, 0.0)), 0.0, 616.2, 0.0)",NO_TS,true,"up=1.9500000000000002, down=1.9500000000000002","up=6.0, down=8.0",false,10000.0,,38.65,-90.16,Trigen St. Louis,2
ThermalStandard,generator-345505-5477291159,true,1PNKY 56_345505,345505,34.99999999999999,-4.612,43.304156844349244,0.0,34.99999999999999,"min=-27.500000000000004, max=25.5",50.9,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(107.01, [0.0, 34.99999999999999], [6.756000000000001]), UnitSystem.NATURAL_UNITS = 2, 4.369, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 2415.0, 0.0)",NO_TS,true,"up=97.99999999999997, down=97.99999999999997","up=0.0, down=0.0",false,10000.0,,38.11,-89.35,Pinckneyville,5
ThermalStandard,generator-274754-5721357136,false,CRETE EC ;4U_274754,274754,0.0,0.0,97.25976763287068,0.0,75.19999999999999,"min=-22.24, max=61.68",101.8,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(248.66, [0.0, 75.19999999999999], [9.176]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 5368.2, 0.0)",NO_TS,false,"up=468.0447999999999, down=468.0447999999999","up=0.0, down=0.0",false,10000.0,,41.44,-87.63,Crete Energy Venture LLC,4
ThermalStandard,generator-274807-9582868680,true,UNIV PK N;3U_274807,274807,49.599999999999994,20.833,53.79752679259521,43.152,49.599999999999994,"min=-5.0, max=20.833",71.176,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(205.55, [0.0, 33.0, 49.599999999999994], [3.854999999999999, 7.47]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 2898.0, 0.0)",NO_TS,true,"up=166.656, down=166.656","up=0.0, down=0.0",false,10000.0,,41.44212038,-87.75145265,University Park North,3
ThermalStandard,generator-345883-7647936270,true,1VENICE 4_345883,345883,165.0,33.638,189.65231345807513,125.99999999999999,167.99999999999997,"min=-30.0, max=87.99999999999999",225.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(294.14, [0.0, 167.99999999999997], [7.817]), UnitSystem.NATURAL_UNITS = 2, 4.33, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 11592.0, 0.0)",NO_TS,true,"up=2257.9199999999996, down=2257.9199999999996","up=0.0, down=0.0",false,10000.0,,38.66,-90.18,Venice,4
ThermalStandard,generator-274687-3023190569,false,WILL CNTY;4U_274687,274687,254.99999999999997,60.227000000000004,307.9912014587429,0.0,254.99999999999997,"min=-33.966, max=172.724",308.0,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(373.2, [0.0, 254.99999999999997], [6.119]), UnitSystem.NATURAL_UNITS = 2, 5.45, LinearCurve(0.0, 0.0), LinearCurve(1.0, 0.0)), 0.0, 39500.0, 0.0)",NO_TS,false,"up=6375.0, down=6375.0","up=6.0, down=8.0",false,10000.0,,41.63,-88.06,,L
ThermalStandard,generator-274815-741588295,true,UNIV PK N;XU_274815,274815,49.3,20.833,53.5210602380035,42.891,49.3,"min=-5.0, max=20.833",71.176,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(0.0, [0.0, 49.3], [10.553000000000003]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 3894.7, 0.0)",NO_TS,true,"up=165.648, down=165.648","up=0.0, down=0.0",false,10000.0,,41.44212038,-87.75145265,University Park North,11
ThermalStandard,generator-274728-8894994625,true,ELWOOD EC;5P_274728,274728,150.0,28.000000000000007,152.59095648169978,110.00000000000001,150.0,"min=-25.0, max=28.000000000000007",195.3,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(320.47, [0.0, 150.0], [8.832]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 10350.0, 0.0)",NO_TS,true,"up=1800.0, down=1800.0","up=0.0, down=0.0",false,10000.0,,41.44,-88.12,Elwood Energy LLC,5
ThermalStandard,generator-274811-6501757730,true,UNIV PK N;7U_274811,274811,49.599999999999994,20.833,53.79752679259521,43.152,49.599999999999994,"min=-5.0, max=20.833",71.176,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(159.28, [0.0, 34.0, 49.599999999999994], [5.464000000000001, 8.452999999999996]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 2898.0, 0.0)",NO_TS,true,"up=166.656, down=166.656","up=0.0, down=0.0",false,10000.0,,41.44212038,-87.75145265,University Park North,7
ThermalStandard,generator-274733-6247205893,true,ELWOOD EC;3P_274733,274733,150.0,31.111,153.19234419839657,110.00000000000001,150.0,"min=-5.000000000000001, max=31.111",195.3,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(364.38, [0.0, 150.0], [8.809]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 10350.0, 0.0)",NO_TS,true,"up=1800.0, down=1800.0","up=0.0, down=0.0",false,10000.0,,41.44,-88.12,Elwood Energy LLC,3
ThermalStandard,generator-274704-8432888574,true,KENDALL  ;1C_274704,274704,182.3,81.4,199.64781491416332,0.0,182.3,"min=-55.50000000000001, max=81.4",212.0,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(259.15, [0.0, 182.3], [6.576999999999999]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(1.0, 0.0)), 0.0, 23644.7, 0.0)",NO_TS,true,"up=2728.1195, down=2728.1195","up=6.0, down=8.0",false,10000.0,,41.48,-88.25,Kendall County Generation Facility,C1
ThermalStandard,generator-274651-1934820297,true,KINCAID  ;2U_274651,274651,556.0,93.96600000000001,650.4688770417843,0.0,556.0,"min=-107.4, max=337.6000000000001",733.0,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(0.0, [0.0, 556.0], [10.847]), UnitSystem.NATURAL_UNITS = 2, 1.768, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 43924.0, 0.0)",NO_TS,true,"up=6193.839999999999, down=6193.839999999999","up=24.0, down=12.0",false,10000.0,,39.59,-89.5,Kincaid Generation LLC,2
ThermalStandard,generator-349127-1271981283,true,1BALDWIN G2_349127,349127,626.5,116.605,703.4948471737374,270.00000000000006,632.0000000000001,"min=-72.0, max=309.0",724.0,ST,COAL,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(710.18, [0.0, 632.0000000000001], [8.39]), UnitSystem.NATURAL_UNITS = 2, 1.768, LinearCurve(0.0, 0.0), LinearCurve(2.8, 0.0)), 0.0, 81657.0, 0.0)",NO_TS,true,"up=8001.120000000001, down=8001.120000000001","up=24.0, down=12.0",false,10000.0,,38.21,-89.85,Baldwin Energy Complex,2
ThermalStandard,generator-274695-4438617283,false,ROCKY RD ;2P_274695,274695,0.0,0.0,107.99061812953938,72.65999999999998,101.6,"min=-20.0, max=36.598",148.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(236.29, [0.0, 101.6], [9.721000000000002]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 7127.7, 0.0)",NO_TS,false,"up=839.6223999999999, down=839.6223999999999","up=0.0, down=0.0",false,10000.0,,42.09,-88.24,Rocky Road Power LLC,2
ThermalStandard,generator-274710-1340163009,true,KENDALL  ;4C_274710,274710,182.3,51.499,214.37614139637833,0.0,182.3,"min=-76.4, max=112.8",212.0,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(1319.96, [0.0, 182.3], [2.0529999999999995]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(1.0, 0.0)), 0.0, 22530.8, 0.0)",NO_TS,true,"up=2599.598, down=2599.598","up=6.0, down=8.0",false,10000.0,,41.48,-88.25,Kendall County Generation Facility,C4
ThermalStandard,generator-343555-327004712,false,1FACTORY CT_343555,343555,0.0,0.0,19.20833152566875,0.0,16.4,"min=-5.0, max=10.0",29.6,CT,DISTILLATE_FUEL_OIL,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(51.63, [0.0, 16.4], [8.048]), UnitSystem.NATURAL_UNITS = 2, 11.508, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 1242.0, 0.0)",NO_TS,false,"up=23.615999999999996, down=23.615999999999996","up=0.0, down=0.0",false,10000.0,,39.83,-89.64,Factory,1
ThermalStandard,generator-274696-7686957161,false,ROCKY RD ;4P_274696,274696,0.0,0.0,110.87631271376225,75.6,104.0,"min=-20.0, max=38.439",144.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(727.17, [0.0, 104.0], [4.0889999999999995]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 7389.9, 0.0)",NO_TS,false,"up=891.072, down=891.072","up=0.0, down=0.0",false,10000.0,,42.09,-88.24,Rocky Road Power LLC,4
ThermalStandard,generator-347230-544027062,true,1CONSTULN2_347230,347230,156.7,33.307,175.9400181880177,50.0,156.7,"min=0.0, max=80.0",210.0,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(0.0, [0.0, 156.7], [7.882999999999999]), UnitSystem.NATURAL_UNITS = 2, 2.56, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 12379.3, 0.0)",NO_TS,true,"up=0.037309523809523806, down=0.037309523809523806","up=6.0, down=8.0",false,10000.0,,39.25,-88.75,Holland Energy Facility,2
ThermalStandard,generator-276627-2967724254,false,AG1-044 BAT_276627,276627,0.0,0.0,0.1,-0.56,0.1,"min=0.0, max=0.0",100.0,OT,OTHER,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(102.65143995290887, [0.0, 0.1], [10.12951776330354]), UnitSystem.NATURAL_UNITS = 2, 14.47, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 7.9, 0.0)",NO_TS,false,"up=4.9999999999999996e-5, down=4.9999999999999996e-5","up=6.0, down=8.0",false,10000.0,,41.7657976273618,-89.66115473114428,,E
ThermalStandard,generator-274762-7349894203,false,LEE CO EC;3U_274762,274762,0.0,0.0,95.51412251599237,45.0,84.9,"min=-20.0, max=43.76",102.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(300.65, [0.0, 67.0, 84.9], [8.323, 9.530999999999993]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 5589.0, 0.0)",NO_TS,false,"up=550.152, down=550.152","up=0.0, down=0.0",false,10000.0,,41.83,-89.41,Lee Energy Facility,3
ThermalStandard,generator-345826-531286547,true,1TRIGENMO_345826,345826,18.2,0.0,18.2,0.0,18.2,"min=0.0, max=0.0",25.1,ST,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(0.66, [0.0, 18.2], [5.981]), UnitSystem.NATURAL_UNITS = 2, 2.646, LinearCurve(0.0, 0.0), LinearCurve(1.0, 0.0)), 0.0, 616.2, 0.0)",NO_TS,true,"up=7.098, down=7.098","up=6.0, down=8.0",false,10000.0,,38.65,-90.16,Trigen St. Louis,3
ThermalStandard,generator-274763-1111092867,false,LEE CO EC;4U_274763,274763,0.0,0.0,95.40131864916752,45.0,84.1,"min=-20.0, max=45.04",102.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(342.57, [0.0, 84.1], [8.234]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 5796.0, 0.0)",NO_TS,false,"up=565.1519999999999, down=565.1519999999999","up=0.0, down=0.0",false,10000.0,,41.83,-89.41,Lee Energy Facility,4
ThermalStandard,generator-349632-7750551336,true,1EDE GEN3_349632,349632,348.0,92.861,387.30349856411055,190.0,348.0,"min=-40.00000000000001, max=170.0",428.0,ST,COAL,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(-189.7, [0.0, 348.0], [10.643]), UnitSystem.NATURAL_UNITS = 2, 1.917, LinearCurve(0.0, 0.0), LinearCurve(2.8, 0.0)), 0.0, 43215.0, 0.0)",NO_TS,true,"up=2331.6, down=2331.6","up=24.0, down=12.0",false,10000.0,,40.6,-89.66,E D Edwards,3
ThermalStandard,generator-274675-5171543387,false,JOLIET 29;7U_274675,274675,0.0,0.0,302.46193659533424,0.0,254.0,"min=31.505, max=164.217",327.0,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(373.2, [0.0, 254.0], [6.079]), UnitSystem.NATURAL_UNITS = 2, 5.45, LinearCurve(0.0, 0.0), LinearCurve(1.0, 0.0)), 0.0, 39500.0, 0.0)",NO_TS,false,"up=6350.0, down=6350.0","up=6.0, down=8.0",false,10000.0,,41.5,-88.13,,L
ThermalStandard,generator-347950-8368111552,true,J912_GEN_347950,347950,50.0,-8.539,107.36865510939401,0.0,100.0,"min=-47.769999999999996, max=39.089999999999996",108.57,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(154.45694096326014, [0.0, 100.0], [7.004774092613068]), UnitSystem.NATURAL_UNITS = 2, 5.45, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 7900.0, 0.0)",NO_TS,true,"up=0.04605323754259925, down=0.04605323754259925","up=6.0, down=8.0",false,10000.0,,39.41,-89.08,,S1
ThermalStandard,generator-351023-5374688868,false,JOPPA #3_351023,351023,0.0,0.0,211.8041548223264,10.000000000000002,181.00000000000003,"min=0.0, max=110.00000000000001",176.47,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(128.12, [0.0, 174.0, 181.00000000000003], [9.645, 13.961999999999998]), UnitSystem.NATURAL_UNITS = 2, 1.768, LinearCurve(0.0, 0.0), LinearCurve(2.8, 0.0)), 0.0, 23349.0, 0.0)",NO_TS,false,"up=655.2200000000001, down=655.2200000000001","up=24.0, down=12.0",false,10000.0,,37.21,-88.86,Joppa Steam,3
